tanggal,provinsi,komoditas,harga
2023-08-07,Jawa Timur,Jagung,5854.0
2023-08-08,Jawa Timur,Jagung,5851.0
2023-08-09,Jawa Timur,Jagung,5901.0
2023-08-10,Jawa Timur,Jagung,5857.0
2023-08-11,Jawa Timur,Jagung,5916.0
2023-08-12,Jawa Timur,Jagung,5854.0
2023-08-13,Jawa Timur,Jagung,5842.0
2023-08-14,Jawa Timur,Jagung,5842.0
2023-08-15,Jawa Timur,Jagung,5801.0
2023-08-16,Jawa Timur,Jagung,5770.0
2023-08-17,Jawa Timur,Jagung,5793.0
2023-08-18,Jawa Timur,Jagung,5841.0
2023-08-19,Jawa Timur,Jagung,5754.0
2023-08-20,Jawa Timur,Jagung,5755.0
2023-08-21,Jawa Timur,Jagung,5744.0
2023-08-22,Jawa Timur,Jagung,5742.0
2023-08-23,Jawa Timur,Jagung,5723.0
2023-08-24,Jawa Timur,Jagung,5668.0
2023-08-25,Jawa Timur,Jagung,5721.0
2023-08-26,Jawa Timur,Jagung,5759.0
2023-08-27,Jawa Timur,Jagung,5750.0
2023-08-28,Jawa Timur,Jagung,5726.0
2023-08-29,Jawa Timur,Jagung,5697.0
2023-08-30,Jawa Timur,Jagung,5594.0
2023-08-31,Jawa Timur,Jagung,5602.0
2023-09-01,Jawa Timur,Jagung,5627.0
2023-09-02,Jawa Timur,Jagung,5627.0
2023-09-03,Jawa Timur,Jagung,5619.0
2023-09-04,Jawa Timur,Jagung,5620.0
2023-09-05,Jawa Timur,Jagung,5583.0
2023-09-06,Jawa Timur,Jagung,5560.0
2023-09-07,Jawa Timur,Jagung,5550.0
2023-09-08,Jawa Timur,Jagung,5573.0
2023-09-09,Jawa Timur,Jagung,5622.0
2023-09-10,Jawa Timur,Jagung,5609.0
2023-09-11,Jawa Timur,Jagung,5566.0
2023-09-12,Jawa Timur,Jagung,5565.0
2023-09-13,Jawa Timur,Jagung,5638.0
2023-09-14,Jawa Timur,Jagung,5599.0
2023-09-15,Jawa Timur,Jagung,5630.0
2023-09-16,Jawa Timur,Jagung,5678.0
2023-09-17,Jawa Timur,Jagung,5662.0
2023-09-18,Jawa Timur,Jagung,5633.0
2023-09-19,Jawa Timur,Jagung,5653.0
2023-09-20,Jawa Timur,Jagung,5665.0
2023-09-21,Jawa Timur,Jagung,5690.0
2023-09-22,Jawa Timur,Jagung,5767.0
2023-09-23,Jawa Timur,Jagung,5772.0
2023-09-24,Jawa Timur,Jagung,5726.0
2023-09-25,Jawa Timur,Jagung,5727.0
2023-09-26,Jawa Timur,Jagung,5736.0
2023-09-27,Jawa Timur,Jagung,5784.0
2023-09-28,Jawa Timur,Jagung,5776.0
2023-09-29,Jawa Timur,Jagung,5760.0
2023-09-30,Jawa Timur,Jagung,5708.0
2023-10-01,Jawa Timur,Jagung,5729.0
2023-10-02,Jawa Timur,Jagung,5856.0
2023-10-03,Jawa Timur,Jagung,5848.0
2023-10-04,Jawa Timur,Jagung,5866.0
2023-10-05,Jawa Timur,Jagung,5846.0
2023-10-06,Jawa Timur,Jagung,5799.0
2023-10-07,Jawa Timur,Jagung,5816.0
2023-10-08,Jawa Timur,Jagung,5819.0
2023-10-09,Jawa Timur,Jagung,5730.0
2023-10-10,Jawa Timur,Jagung,5793.0
2023-10-11,Jawa Timur,Jagung,5810.0
2023-10-12,Jawa Timur,Jagung,5815.0
2023-10-13,Jawa Timur,Jagung,5802.0
2023-10-14,Jawa Timur,Jagung,5819.0
2023-10-15,Jawa Timur,Jagung,5839.0
2023-10-16,Jawa Timur,Jagung,5857.0
2023-10-17,Jawa Timur,Jagung,5901.0
2023-10-18,Jawa Timur,Jagung,5953.0
2023-10-19,Jawa Timur,Jagung,6033.0
2023-10-20,Jawa Timur,Jagung,6004.0
2023-10-21,Jawa Timur,Jagung,5986.0
2023-10-22,Jawa Timur,Jagung,6004.0
2023-10-23,Jawa Timur,Jagung,5978.0
2023-10-24,Jawa Timur,Jagung,5959.0
2023-10-25,Jawa Timur,Jagung,5981.0
2023-10-26,Jawa Timur,Jagung,6020.0
2023-10-27,Jawa Timur,Jagung,6073.0
2023-10-28,Jawa Timur,Jagung,6071.0
2023-10-29,Jawa Timur,Jagung,6093.0
2023-10-30,Jawa Timur,Jagung,6108.0
2023-10-31,Jawa Timur,Jagung,6113.0
2023-11-01,Jawa Timur,Jagung,6088.0
2023-11-02,Jawa Timur,Jagung,6058.0
2023-11-03,Jawa Timur,Jagung,6089.0
2023-11-04,Jawa Timur,Jagung,6063.0
2023-11-05,Jawa Timur,Jagung,6002.0
2023-11-06,Jawa Timur,Jagung,6007.0
2023-11-07,Jawa Timur,Jagung,6068.0
2023-11-08,Jawa Timur,Jagung,5969.0
2023-11-09,Jawa Timur,Jagung,5964.0
2023-11-10,Jawa Timur,Jagung,5997.0
2023-11-11,Jawa Timur,Jagung,5934.0
2023-11-12,Jawa Timur,Jagung,5933.0
2023-11-13,Jawa Timur,Jagung,5897.0
2023-11-14,Jawa Timur,Jagung,5866.0
2023-11-15,Jawa Timur,Jagung,5858.0
2023-11-16,Jawa Timur,Jagung,5823.0
2023-11-17,Jawa Timur,Jagung,5785.0
2023-11-18,Jawa Timur,Jagung,5791.0
2023-11-19,Jawa Timur,Jagung,5883.0
2023-11-20,Jawa Timur,Jagung,5920.0
2023-11-21,Jawa Timur,Jagung,5967.0
2023-11-22,Jawa Timur,Jagung,6006.0
2023-11-23,Jawa Timur,Jagung,5987.0
2023-11-24,Jawa Timur,Jagung,6008.0
2023-11-25,Jawa Timur,Jagung,6058.0
2023-11-26,Jawa Timur,Jagung,6098.0
2023-11-27,Jawa Timur,Jagung,6115.0
2023-11-28,Jawa Timur,Jagung,6143.0
2023-11-29,Jawa Timur,Jagung,6246.0
2023-11-30,Jawa Timur,Jagung,6287.0
2023-12-01,Jawa Timur,Jagung,6285.0
2023-12-02,Jawa Timur,Jagung,6291.0
2023-12-03,Jawa Timur,Jagung,6260.0
2023-12-04,Jawa Timur,Jagung,6359.0
2023-12-05,Jawa Timur,Jagung,6430.0
2023-12-06,Jawa Timur,Jagung,6443.0
2023-12-07,Jawa Timur,Jagung,6535.0
2023-12-08,Jawa Timur,Jagung,6569.0
2023-12-09,Jawa Timur,Jagung,6563.0
2023-12-10,Jawa Timur,Jagung,6607.0
2023-12-11,Jawa Timur,Jagung,6632.0
2023-12-12,Jawa Timur,Jagung,6674.0
2023-12-13,Jawa Timur,Jagung,6633.0
2023-12-14,Jawa Timur,Jagung,6612.0
2023-12-15,Jawa Timur,Jagung,6679.0
2023-12-16,Jawa Timur,Jagung,6754.0
2023-12-17,Jawa Timur,Jagung,6818.0
2023-12-18,Jawa Timur,Jagung,6913.0
2023-12-19,Jawa Timur,Jagung,6945.0
2023-12-20,Jawa Timur,Jagung,6975.0
2023-12-21,Jawa Timur,Jagung,6951.0
2023-12-22,Jawa Timur,Jagung,6939.0
2023-12-23,Jawa Timur,Jagung,6874.0
2023-12-24,Jawa Timur,Jagung,6873.0
2023-12-25,Jawa Timur,Jagung,6805.0
2023-12-26,Jawa Timur,Jagung,6857.0
2023-12-27,Jawa Timur,Jagung,6883.0
2023-12-28,Jawa Timur,Jagung,6817.0
2023-12-29,Jawa Timur,Jagung,6820.0
2023-12-30,Jawa Timur,Jagung,6906.0
2023-12-31,Jawa Timur,Jagung,6912.0
2021-01-01,Jawa Timur,Bawang Merah,29715.0
2021-01-02,Jawa Timur,Bawang Merah,29286.0
2021-01-03,Jawa Timur,Bawang Merah,28864.0
2021-01-04,Jawa Timur,Bawang Merah,29096.0
2021-01-05,Jawa Timur,Bawang Merah,29051.0
2021-01-06,Jawa Timur,Bawang Merah,29029.0
2021-01-07,Jawa Timur,Bawang Merah,28985.0
2021-01-08,Jawa Timur,Bawang Merah,29024.0
2021-01-09,Jawa Timur,Bawang Merah,28752.0
2021-01-10,Jawa Timur,Bawang Merah,28921.0
2021-01-11,Jawa Timur,Bawang Merah,28593.0
2021-01-12,Jawa Timur,Bawang Merah,28455.0
2021-01-13,Jawa Timur,Bawang Merah,28821.0
2021-01-14,Jawa Timur,Bawang Merah,29005.0
2021-01-15,Jawa Timur,Bawang Merah,29277.0
2021-01-16,Jawa Timur,Bawang Merah,29967.0
2021-01-17,Jawa Timur,Bawang Merah,30026.0
2021-01-18,Jawa Timur,Bawang Merah,30108.0
2021-01-19,Jawa Timur,Bawang Merah,30108.0
2021-01-20,Jawa Timur,Bawang Merah,30056.0
2021-01-21,Jawa Timur,Bawang Merah,29843.0
2021-01-22,Jawa Timur,Bawang Merah,29941.0
2021-01-23,Jawa Timur,Bawang Merah,30116.0
2021-01-24,Jawa Timur,Bawang Merah,30306.0
2021-01-25,Jawa Timur,Bawang Merah,30397.0
2021-01-26,Jawa Timur,Bawang Merah,30733.0
2021-01-27,Jawa Timur,Bawang Merah,30813.0
2021-01-28,Jawa Timur,Bawang Merah,30768.0
2021-01-29,Jawa Timur,Bawang Merah,30574.0
2021-01-30,Jawa Timur,Bawang Merah,30202.0
2021-01-31,Jawa Timur,Bawang Merah,30688.0
2021-02-01,Jawa Timur,Bawang Merah,30557.0
2021-02-02,Jawa Timur,Bawang Merah,30361.0
2021-02-03,Jawa Timur,Bawang Merah,30309.0
2021-02-04,Jawa Timur,Bawang Merah,30296.0
2021-02-05,Jawa Timur,Bawang Merah,30829.0
2021-02-06,Jawa Timur,Bawang Merah,30800.0
2021-02-07,Jawa Timur,Bawang Merah,31615.0
2021-02-08,Jawa Timur,Bawang Merah,31696.0
2021-02-09,Jawa Timur,Bawang Merah,32345.0
2021-02-10,Jawa Timur,Bawang Merah,32662.0
2021-02-11,Jawa Timur,Bawang Merah,32825.0
2021-02-12,Jawa Timur,Bawang Merah,33335.0
2021-02-13,Jawa Timur,Bawang Merah,33714.0
2021-02-14,Jawa Timur,Bawang Merah,33953.0
2021-02-15,Jawa Timur,Bawang Merah,34671.0
2021-02-16,Jawa Timur,Bawang Merah,34585.0
2021-02-17,Jawa Timur,Bawang Merah,34357.0
2021-02-18,Jawa Timur,Bawang Merah,34219.0
2021-02-19,Jawa Timur,Bawang Merah,34772.0
2021-02-20,Jawa Timur,Bawang Merah,35238.0
2021-02-21,Jawa Timur,Bawang Merah,35140.0
2021-02-22,Jawa Timur,Bawang Merah,34519.0
2021-02-23,Jawa Timur,Bawang Merah,34510.0
2021-02-24,Jawa Timur,Bawang Merah,34269.0
2021-02-25,Jawa Timur,Bawang Merah,34176.0
2021-02-26,Jawa Timur,Bawang Merah,33922.0
2021-02-27,Jawa Timur,Bawang Merah,33508.0
2021-02-28,Jawa Timur,Bawang Merah,34089.0
2021-03-01,Jawa Timur,Bawang Merah,33937.0
2021-03-02,Jawa Timur,Bawang Merah,34381.0
2021-03-03,Jawa Timur,Bawang Merah,34359.0
2021-03-04,Jawa Timur,Bawang Merah,34076.0
2021-03-05,Jawa Timur,Bawang Merah,34259.0
2021-03-06,Jawa Timur,Bawang Merah,34185.0
2021-03-07,Jawa Timur,Bawang Merah,34162.0
2021-03-08,Jawa Timur,Bawang Merah,34238.0
2021-03-09,Jawa Timur,Bawang Merah,34040.0
2021-03-10,Jawa Timur,Bawang Merah,33610.0
2021-03-11,Jawa Timur,Bawang Merah,33627.0
2021-03-12,Jawa Timur,Bawang Merah,33931.0
2021-03-13,Jawa Timur,Bawang Merah,33703.0
2021-03-14,Jawa Timur,Bawang Merah,33774.0
2021-03-15,Jawa Timur,Bawang Merah,34230.0
2021-03-16,Jawa Timur,Bawang Merah,34229.0
2021-03-17,Jawa Timur,Bawang Merah,34277.0
2021-03-18,Jawa Timur,Bawang Merah,34315.0
2021-03-19,Jawa Timur,Bawang Merah,34142.0
2021-03-20,Jawa Timur,Bawang Merah,33878.0
2021-03-21,Jawa Timur,Bawang Merah,33615.0
2021-03-22,Jawa Timur,Bawang Merah,33737.0
2021-03-23,Jawa Timur,Bawang Merah,33969.0
2021-03-24,Jawa Timur,Bawang Merah,34212.0
2021-03-25,Jawa Timur,Bawang Merah,34118.0
2021-03-26,Jawa Timur,Bawang Merah,34441.0
2021-03-27,Jawa Timur,Bawang Merah,34539.0
2021-03-28,Jawa Timur,Bawang Merah,34569.0
2021-03-29,Jawa Timur,Bawang Merah,33625.0
2021-03-30,Jawa Timur,Bawang Merah,33399.0
2021-03-31,Jawa Timur,Bawang Merah,32970.0
2021-04-01,Jawa Timur,Bawang Merah,33153.0
2021-04-02,Jawa Timur,Bawang Merah,33183.0
2021-04-03,Jawa Timur,Bawang Merah,32878.0
2021-04-04,Jawa Timur,Bawang Merah,32965.0
2021-04-05,Jawa Timur,Bawang Merah,32558.0
2021-04-06,Jawa Timur,Bawang Merah,32258.0
2021-04-07,Jawa Timur,Bawang Merah,32051.0
2021-04-08,Jawa Timur,Bawang Merah,32200.0
2021-04-09,Jawa Timur,Bawang Merah,32592.0
2021-04-10,Jawa Timur,Bawang Merah,32417.0
2021-04-11,Jawa Timur,Bawang Merah,32784.0
2021-04-12,Jawa Timur,Bawang Merah,32787.0
2021-04-13,Jawa Timur,Bawang Merah,32842.0
2021-04-14,Jawa Timur,Bawang Merah,32811.0
2021-04-15,Jawa Timur,Bawang Merah,32740.0
2021-04-16,Jawa Timur,Bawang Merah,32849.0
2021-04-17,Jawa Timur,Bawang Merah,33043.0
2021-04-18,Jawa Timur,Bawang Merah,32773.0
2021-04-19,Jawa Timur,Bawang Merah,32699.0
2021-04-20,Jawa Timur,Bawang Merah,33154.0
2021-04-21,Jawa Timur,Bawang Merah,33182.0
2021-04-22,Jawa Timur,Bawang Merah,33240.0
2021-04-23,Jawa Timur,Bawang Merah,33548.0
2021-04-24,Jawa Timur,Bawang Merah,33379.0
2021-04-25,Jawa Timur,Bawang Merah,33342.0
2021-04-26,Jawa Timur,Bawang Merah,33546.0
2021-04-27,Jawa Timur,Bawang Merah,33869.0
2021-04-28,Jawa Timur,Bawang Merah,33164.0
2021-04-29,Jawa Timur,Bawang Merah,32922.0
2021-04-30,Jawa Timur,Bawang Merah,32604.0
2021-05-01,Jawa Timur,Bawang Merah,32534.0
2021-05-02,Jawa Timur,Bawang Merah,32235.0
2021-05-03,Jawa Timur,Bawang Merah,32388.0
2021-05-04,Jawa Timur,Bawang Merah,32399.0
2021-05-05,Jawa Timur,Bawang Merah,32613.0
2021-05-06,Jawa Timur,Bawang Merah,32844.0
2021-05-07,Jawa Timur,Bawang Merah,32996.0
2021-05-08,Jawa Timur,Bawang Merah,32858.0
2021-05-09,Jawa Timur,Bawang Merah,32844.0
2021-05-10,Jawa Timur,Bawang Merah,32668.0
2021-05-11,Jawa Timur,Bawang Merah,32234.0
2021-05-12,Jawa Timur,Bawang Merah,32459.0
2021-05-13,Jawa Timur,Bawang Merah,32387.0
2021-05-14,Jawa Timur,Bawang Merah,31910.0
2021-05-15,Jawa Timur,Bawang Merah,32013.0
2021-05-16,Jawa Timur,Bawang Merah,31898.0
2021-05-17,Jawa Timur,Bawang Merah,31259.0
2021-05-18,Jawa Timur,Bawang Merah,30815.0
2021-05-19,Jawa Timur,Bawang Merah,30561.0
2021-05-20,Jawa Timur,Bawang Merah,30567.0
2021-05-21,Jawa Timur,Bawang Merah,30736.0
2021-05-22,Jawa Timur,Bawang Merah,30894.0
2021-05-23,Jawa Timur,Bawang Merah,31009.0
2021-05-24,Jawa Timur,Bawang Merah,30941.0
2021-05-25,Jawa Timur,Bawang Merah,31373.0
2021-05-26,Jawa Timur,Bawang Merah,31512.0
2021-05-27,Jawa Timur,Bawang Merah,31515.0
2021-05-28,Jawa Timur,Bawang Merah,31615.0
2021-05-29,Jawa Timur,Bawang Merah,31439.0
2021-05-30,Jawa Timur,Bawang Merah,31360.0
2021-05-31,Jawa Timur,Bawang Merah,30703.0
2021-06-01,Jawa Timur,Bawang Merah,30528.0
2021-06-02,Jawa Timur,Bawang Merah,30964.0
2021-06-03,Jawa Timur,Bawang Merah,30941.0
2021-06-04,Jawa Timur,Bawang Merah,30905.0
2021-06-05,Jawa Timur,Bawang Merah,31123.0
2021-06-06,Jawa Timur,Bawang Merah,31157.0
2021-06-07,Jawa Timur,Bawang Merah,30865.0
2021-06-08,Jawa Timur,Bawang Merah,30803.0
2021-06-09,Jawa Timur,Bawang Merah,30410.0
2021-06-10,Jawa Timur,Bawang Merah,30392.0
2021-06-11,Jawa Timur,Bawang Merah,30083.0
2021-06-12,Jawa Timur,Bawang Merah,30277.0
2021-06-13,Jawa Timur,Bawang Merah,30060.0
2021-06-14,Jawa Timur,Bawang Merah,29753.0
2021-06-15,Jawa Timur,Bawang Merah,29649.0
2021-06-16,Jawa Timur,Bawang Merah,29680.0
2021-06-17,Jawa Timur,Bawang Merah,29263.0
2021-06-18,Jawa Timur,Bawang Merah,29041.0
2021-06-19,Jawa Timur,Bawang Merah,28998.0
2021-06-20,Jawa Timur,Bawang Merah,29305.0
2021-06-21,Jawa Timur,Bawang Merah,28510.0
2021-06-22,Jawa Timur,Bawang Merah,28611.0
2021-06-23,Jawa Timur,Bawang Merah,28427.0
2021-06-24,Jawa Timur,Bawang Merah,28211.0
2021-06-25,Jawa Timur,Bawang Merah,27942.0
2021-06-26,Jawa Timur,Bawang Merah,27763.0
2021-06-27,Jawa Timur,Bawang Merah,27864.0
2021-06-28,Jawa Timur,Bawang Merah,27636.0
2021-06-29,Jawa Timur,Bawang Merah,28033.0
2021-06-30,Jawa Timur,Bawang Merah,28135.0
2021-07-01,Jawa Timur,Bawang Merah,28115.0
2021-07-02,Jawa Timur,Bawang Merah,27992.0
2021-07-03,Jawa Timur,Bawang Merah,28255.0
2021-07-04,Jawa Timur,Bawang Merah,28560.0
2021-07-05,Jawa Timur,Bawang Merah,28153.0
2021-07-06,Jawa Timur,Bawang Merah,27877.0
2021-07-07,Jawa Timur,Bawang Merah,27983.0
2021-07-08,Jawa Timur,Bawang Merah,28174.0
2021-07-09,Jawa Timur,Bawang Merah,28013.0
2021-07-10,Jawa Timur,Bawang Merah,27726.0
2021-07-11,Jawa Timur,Bawang Merah,27673.0
2021-07-12,Jawa Timur,Bawang Merah,28019.0
2021-07-13,Jawa Timur,Bawang Merah,27956.0
2021-07-14,Jawa Timur,Bawang Merah,27521.0
2021-07-15,Jawa Timur,Bawang Merah,27478.0
2021-07-16,Jawa Timur,Bawang Merah,27627.0
2021-07-17,Jawa Timur,Bawang Merah,27524.0
2021-07-18,Jawa Timur,Bawang Merah,27810.0
2021-07-19,Jawa Timur,Bawang Merah,27983.0
2021-07-20,Jawa Timur,Bawang Merah,27893.0
2021-07-21,Jawa Timur,Bawang Merah,27833.0
2021-07-22,Jawa Timur,Bawang Merah,27236.0
2021-07-23,Jawa Timur,Bawang Merah,27510.0
2021-07-24,Jawa Timur,Bawang Merah,27345.0
2021-07-25,Jawa Timur,Bawang Merah,27160.0
2021-07-26,Jawa Timur,Bawang Merah,26934.0
2021-07-27,Jawa Timur,Bawang Merah,26994.0
2021-07-28,Jawa Timur,Bawang Merah,26604.0
2021-07-29,Jawa Timur,Bawang Merah,26255.0
2021-07-30,Jawa Timur,Bawang Merah,26172.0
2021-07-31,Jawa Timur,Bawang Merah,25926.0
2021-08-01,Jawa Timur,Bawang Merah,25955.0
2021-08-02,Jawa Timur,Bawang Merah,25721.0
2021-08-03,Jawa Timur,Bawang Merah,26111.0
2021-08-04,Jawa Timur,Bawang Merah,26244.0
2021-08-05,Jawa Timur,Bawang Merah,26374.0
2021-08-06,Jawa Timur,Bawang Merah,26138.0
2021-08-07,Jawa Timur,Bawang Merah,26762.0
2021-08-08,Jawa Timur,Bawang Merah,26575.0
2021-08-09,Jawa Timur,Bawang Merah,26311.0
2021-08-10,Jawa Timur,Bawang Merah,26452.0
2021-08-11,Jawa Timur,Bawang Merah,26448.0
2021-08-12,Jawa Timur,Bawang Merah,26157.0
2021-08-13,Jawa Timur,Bawang Merah,26725.0
2021-08-14,Jawa Timur,Bawang Merah,26946.0
2021-08-15,Jawa Timur,Bawang Merah,26892.0
2021-08-16,Jawa Timur,Bawang Merah,27521.0
2021-08-17,Jawa Timur,Bawang Merah,27698.0
2021-08-18,Jawa Timur,Bawang Merah,27642.0
2021-08-19,Jawa Timur,Bawang Merah,28240.0
2021-08-20,Jawa Timur,Bawang Merah,28377.0
2021-08-21,Jawa Timur,Bawang Merah,28502.0
2021-08-22,Jawa Timur,Bawang Merah,28343.0
2021-08-23,Jawa Timur,Bawang Merah,28309.0
2021-08-24,Jawa Timur,Bawang Merah,28145.0
2021-08-25,Jawa Timur,Bawang Merah,28509.0
2021-08-26,Jawa Timur,Bawang Merah,28005.0
2021-08-27,Jawa Timur,Bawang Merah,28351.0
2021-08-28,Jawa Timur,Bawang Merah,28058.0
2021-08-29,Jawa Timur,Bawang Merah,27999.0
2021-08-30,Jawa Timur,Bawang Merah,27875.0
2021-08-31,Jawa Timur,Bawang Merah,27687.0
2021-09-01,Jawa Timur,Bawang Merah,27845.0
2021-09-02,Jawa Timur,Bawang Merah,27807.0
2021-09-03,Jawa Timur,Bawang Merah,27580.0
2021-09-04,Jawa Timur,Bawang Merah,27589.0
2021-09-05,Jawa Timur,Bawang Merah,27357.0
2021-09-06,Jawa Timur,Bawang Merah,27171.0
2021-09-07,Jawa Timur,Bawang Merah,26713.0
2021-09-08,Jawa Timur,Bawang Merah,26555.0
2021-09-09,Jawa Timur,Bawang Merah,26667.0
2021-09-10,Jawa Timur,Bawang Merah,26650.0
2021-09-11,Jawa Timur,Bawang Merah,27141.0
2021-09-12,Jawa Timur,Bawang Merah,27860.0
2021-09-13,Jawa Timur,Bawang Merah,27704.0
2021-09-14,Jawa Timur,Bawang Merah,27444.0
2021-09-15,Jawa Timur,Bawang Merah,27744.0
2021-09-16,Jawa Timur,Bawang Merah,27820.0
2021-09-17,Jawa Timur,Bawang Merah,28125.0
2021-09-18,Jawa Timur,Bawang Merah,28221.0
2021-09-19,Jawa Timur,Bawang Merah,28149.0
2021-09-20,Jawa Timur,Bawang Merah,28081.0
2021-09-21,Jawa Timur,Bawang Merah,28190.0
2021-09-22,Jawa Timur,Bawang Merah,28118.0
2021-09-23,Jawa Timur,Bawang Merah,28454.0
2021-09-24,Jawa Timur,Bawang Merah,28073.0
2021-09-25,Jawa Timur,Bawang Merah,28411.0
2021-09-26,Jawa Timur,Bawang Merah,27870.0
2021-09-27,Jawa Timur,Bawang Merah,27906.0
2021-09-28,Jawa Timur,Bawang Merah,27807.0
2021-09-29,Jawa Timur,Bawang Merah,27372.0
2021-09-30,Jawa Timur,Bawang Merah,26783.0
2021-10-01,Jawa Timur,Bawang Merah,26470.0
2021-10-02,Jawa Timur,Bawang Merah,26484.0
2021-10-03,Jawa Timur,Bawang Merah,26314.0
2021-10-04,Jawa Timur,Bawang Merah,26021.0
2021-10-05,Jawa Timur,Bawang Merah,26412.0
2021-10-06,Jawa Timur,Bawang Merah,26067.0
2021-10-07,Jawa Timur,Bawang Merah,26268.0
2021-10-08,Jawa Timur,Bawang Merah,26023.0
2021-10-09,Jawa Timur,Bawang Merah,25713.0
2021-10-10,Jawa Timur,Bawang Merah,25553.0
2021-10-11,Jawa Timur,Bawang Merah,25742.0
2021-10-12,Jawa Timur,Bawang Merah,25366.0
2021-10-13,Jawa Timur,Bawang Merah,25463.0
2021-10-14,Jawa Timur,Bawang Merah,25206.0
2021-10-15,Jawa Timur,Bawang Merah,25002.0
2021-10-16,Jawa Timur,Bawang Merah,25135.0
2021-10-17,Jawa Timur,Bawang Merah,25775.0
2021-10-18,Jawa Timur,Bawang Merah,25538.0
2021-10-19,Jawa Timur,Bawang Merah,25766.0
2021-10-20,Jawa Timur,Bawang Merah,25702.0
2021-10-21,Jawa Timur,Bawang Merah,25592.0
2021-10-22,Jawa Timur,Bawang Merah,25925.0
2021-10-23,Jawa Timur,Bawang Merah,25712.0
2021-10-24,Jawa Timur,Bawang Merah,25413.0
2021-10-25,Jawa Timur,Bawang Merah,25575.0
2021-10-26,Jawa Timur,Bawang Merah,26062.0
2021-10-27,Jawa Timur,Bawang Merah,26309.0
2021-10-28,Jawa Timur,Bawang Merah,25942.0
2021-10-29,Jawa Timur,Bawang Merah,25802.0
2021-10-30,Jawa Timur,Bawang Merah,26118.0
2021-10-31,Jawa Timur,Bawang Merah,26607.0
2021-11-01,Jawa Timur,Bawang Merah,26711.0
2021-11-02,Jawa Timur,Bawang Merah,26587.0
2021-11-03,Jawa Timur,Bawang Merah,27097.0
2021-11-04,Jawa Timur,Bawang Merah,27119.0
2021-11-05,Jawa Timur,Bawang Merah,26990.0
2021-11-06,Jawa Timur,Bawang Merah,26814.0
2021-11-07,Jawa Timur,Bawang Merah,26519.0
2021-11-08,Jawa Timur,Bawang Merah,27374.0
2021-11-09,Jawa Timur,Bawang Merah,27827.0
2021-11-10,Jawa Timur,Bawang Merah,27689.0
2021-11-11,Jawa Timur,Bawang Merah,28233.0
2021-11-12,Jawa Timur,Bawang Merah,28436.0
2021-11-13,Jawa Timur,Bawang Merah,28623.0
2021-11-14,Jawa Timur,Bawang Merah,28472.0
2021-11-15,Jawa Timur,Bawang Merah,28380.0
2021-11-16,Jawa Timur,Bawang Merah,28423.0
2021-11-17,Jawa Timur,Bawang Merah,27919.0
2021-11-18,Jawa Timur,Bawang Merah,27837.0
2021-11-19,Jawa Timur,Bawang Merah,27896.0
2021-11-20,Jawa Timur,Bawang Merah,28328.0
2021-11-21,Jawa Timur,Bawang Merah,28213.0
2021-11-22,Jawa Timur,Bawang Merah,28505.0
2021-11-23,Jawa Timur,Bawang Merah,27979.0
2021-11-24,Jawa Timur,Bawang Merah,28374.0
2021-11-25,Jawa Timur,Bawang Merah,28180.0
2021-11-26,Jawa Timur,Bawang Merah,28281.0
2021-11-27,Jawa Timur,Bawang Merah,28462.0
2021-11-28,Jawa Timur,Bawang Merah,28587.0
2021-11-29,Jawa Timur,Bawang Merah,28623.0
2021-11-30,Jawa Timur,Bawang Merah,28336.0
2021-12-01,Jawa Timur,Bawang Merah,28150.0
2021-12-02,Jawa Timur,Bawang Merah,28503.0
2021-12-03,Jawa Timur,Bawang Merah,28401.0
2021-12-04,Jawa Timur,Bawang Merah,28442.0
2021-12-05,Jawa Timur,Bawang Merah,28087.0
2021-12-06,Jawa Timur,Bawang Merah,28402.0
2021-12-07,Jawa Timur,Bawang Merah,28098.0
2021-12-08,Jawa Timur,Bawang Merah,28431.0
2021-12-09,Jawa Timur,Bawang Merah,28200.0
2021-12-10,Jawa Timur,Bawang Merah,28563.0
2021-12-11,Jawa Timur,Bawang Merah,28639.0
2021-12-12,Jawa Timur,Bawang Merah,28554.0
2021-12-13,Jawa Timur,Bawang Merah,29084.0
2021-12-14,Jawa Timur,Bawang Merah,29140.0
2021-12-15,Jawa Timur,Bawang Merah,29112.0
2021-12-16,Jawa Timur,Bawang Merah,29447.0
2021-12-17,Jawa Timur,Bawang Merah,29101.0
2021-12-18,Jawa Timur,Bawang Merah,28457.0
2021-12-19,Jawa Timur,Bawang Merah,28864.0
2021-12-20,Jawa Timur,Bawang Merah,28703.0
2021-12-21,Jawa Timur,Bawang Merah,29026.0
2021-12-22,Jawa Timur,Bawang Merah,29117.0
2021-12-23,Jawa Timur,Bawang Merah,28863.0
2021-12-24,Jawa Timur,Bawang Merah,29114.0
2021-12-25,Jawa Timur,Bawang Merah,29076.0
2021-12-26,Jawa Timur,Bawang Merah,28847.0
2021-12-27,Jawa Timur,Bawang Merah,28626.0
2021-12-28,Jawa Timur,Bawang Merah,28211.0
2021-12-29,Jawa Timur,Bawang Merah,28404.0
2021-12-30,Jawa Timur,Bawang Merah,28216.0
2021-12-31,Jawa Timur,Bawang Merah,28285.0
2022-01-01,Jawa Timur,Bawang Merah,28313.0
2022-01-02,Jawa Timur,Bawang Merah,28123.0
2022-01-03,Jawa Timur,Bawang Merah,27768.0
